key_pair,dvorak9_score
DJ,1
DK,1
FJ,1
FK,1
JD,1
JF,1
KD,1
KF,1
;D,0.944444444444444
;F,0.944444444444444
AJ,0.944444444444444
AK,0.944444444444444
D;,0.944444444444444
DH,0.944444444444444
DL,0.944444444444444
F;,0.944444444444444
FH,0.944444444444444
FL,0.944444444444444
GJ,0.944444444444444
GK,0.944444444444444
HD,0.944444444444444
HF,0.944444444444444
JA,0.944444444444444
JG,0.944444444444444
JS,0.944444444444444
KA,0.944444444444444
KG,0.944444444444444
KS,0.944444444444444
LD,0.944444444444444
LF,0.944444444444444
SJ,0.944444444444444
SK,0.944444444444444
'D,0.888888888888889
'F,0.888888888888889
",C",0.888888888888889
",V",0.888888888888889
;A,0.888888888888889
;G,0.888888888888889
;S,0.888888888888889
A;,0.888888888888889
AH,0.888888888888889
AL,0.888888888888889
"C,",0.888888888888889
CM,0.888888888888889
D',0.888888888888889
EI,0.888888888888889
EU,0.888888888888889
F',0.888888888888889
G;,0.888888888888889
GH,0.888888888888889
GL,0.888888888888889
HA,0.888888888888889
HG,0.888888888888889
HS,0.888888888888889
IE,0.888888888888889
IR,0.888888888888889
LA,0.888888888888889
LG,0.888888888888889
LS,0.888888888888889
MC,0.888888888888889
MV,0.888888888888889
RI,0.888888888888889
RU,0.888888888888889
S;,0.888888888888889
SH,0.888888888888889
SL,0.888888888888889
UE,0.888888888888889
UR,0.888888888888889
"V,",0.888888888888889
VM,0.888888888888889
'A,0.833333333333333
'G,0.833333333333333
'S,0.833333333333333
",B",0.833333333333333
",D",0.833333333333333
",F",0.833333333333333
",X",0.833333333333333
",Z",0.833333333333333
.C,0.833333333333333
.V,0.833333333333333
/C,0.833333333333333
/V,0.833333333333333
;J,0.833333333333333
A',0.833333333333333
AF,0.833333333333333
"B,",0.833333333333333
BM,0.833333333333333
C.,0.833333333333333
C/,0.833333333333333
CJ,0.833333333333333
CK,0.833333333333333
CN,0.833333333333333
"D,",0.833333333333333
DI,0.833333333333333
DM,0.833333333333333
DU,0.833333333333333
EJ,0.833333333333333
EK,0.833333333333333
EO,0.833333333333333
EP,0.833333333333333
EY,0.833333333333333
"F,",0.833333333333333
FI,0.833333333333333
FM,0.833333333333333
FU,0.833333333333333
G',0.833333333333333
ID,0.833333333333333
IF,0.833333333333333
IQ,0.833333333333333
IT,0.833333333333333
IW,0.833333333333333
JC,0.833333333333333
JE,0.833333333333333
JR,0.833333333333333
JV,0.833333333333333
KC,0.833333333333333
KE,0.833333333333333
KR,0.833333333333333
KV,0.833333333333333
MB,0.833333333333333
MD,0.833333333333333
MF,0.833333333333333
MX,0.833333333333333
MZ,0.833333333333333
NC,0.833333333333333
NV,0.833333333333333
OE,0.833333333333333
OR,0.833333333333333
PE,0.833333333333333
PR,0.833333333333333
QI,0.833333333333333
QU,0.833333333333333
RJ,0.833333333333333
RK,0.833333333333333
RO,0.833333333333333
RP,0.833333333333333
RY,0.833333333333333
S',0.833333333333333
TI,0.833333333333333
TU,0.833333333333333
UD,0.833333333333333
UF,0.833333333333333
UQ,0.833333333333333
UT,0.833333333333333
UW,0.833333333333333
V.,0.833333333333333
V/,0.833333333333333
VJ,0.833333333333333
VK,0.833333333333333
VN,0.833333333333333
WI,0.833333333333333
WU,0.833333333333333
"X,",0.833333333333333
XM,0.833333333333333
YE,0.833333333333333
YR,0.833333333333333
"Z,",0.833333333333333
ZM,0.833333333333333
'J,0.777777777777778
",A",0.777777777777778
",E",0.777777777777778
",G",0.777777777777778
",R",0.777777777777778
",S",0.777777777777778
.B,0.777777777777778
.D,0.777777777777778
.F,0.777777777777778
.X,0.777777777777778
.Z,0.777777777777778
/B,0.777777777777778
/D,0.777777777777778
/F,0.777777777777778
/X,0.777777777777778
/Z,0.777777777777778
;C,0.777777777777778
;E,0.777777777777778
;H,0.777777777777778
;K,0.777777777777778
;R,0.777777777777778
;V,0.777777777777778
"A,",0.777777777777778
AD,0.777777777777778
AG,0.777777777777778
AI,0.777777777777778
AM,0.777777777777778
AU,0.777777777777778
B.,0.777777777777778
B/,0.777777777777778
BJ,0.777777777777778
BK,0.777777777777778
BN,0.777777777777778
C;,0.777777777777778
CH,0.777777777777778
CI,0.777777777777778
CL,0.777777777777778
CU,0.777777777777778
D.,0.777777777777778
D/,0.777777777777778
DF,0.777777777777778
DN,0.777777777777778
DO,0.777777777777778
DP,0.777777777777778
DY,0.777777777777778
"E,",0.777777777777778
E;,0.777777777777778
EH,0.777777777777778
EL,0.777777777777778
EM,0.777777777777778
E[,0.777777777777778
F.,0.777777777777778
F/,0.777777777777778
FN,0.777777777777778
FO,0.777777777777778
FP,0.777777777777778
FY,0.777777777777778
"G,",0.777777777777778
GI,0.777777777777778
GM,0.777777777777778
GU,0.777777777777778
HC,0.777777777777778
HE,0.777777777777778
HR,0.777777777777778
HV,0.777777777777778
IA,0.777777777777778
IC,0.777777777777778
IG,0.777777777777778
IS,0.777777777777778
IV,0.777777777777778
JB,0.777777777777778
JQ,0.777777777777778
JT,0.777777777777778
JW,0.777777777777778
JX,0.777777777777778
JZ,0.777777777777778
KB,0.777777777777778
KJ,0.777777777777778
KQ,0.777777777777778
KT,0.777777777777778
KW,0.777777777777778
KX,0.777777777777778
KZ,0.777777777777778
LC,0.777777777777778
LE,0.777777777777778
LJ,0.777777777777778
LR,0.777777777777778
LV,0.777777777777778
MA,0.777777777777778
ME,0.777777777777778
MG,0.777777777777778
MR,0.777777777777778
MS,0.777777777777778
NB,0.777777777777778
ND,0.777777777777778
NF,0.777777777777778
NX,0.777777777777778
NZ,0.777777777777778
OD,0.777777777777778
OF,0.777777777777778
OQ,0.777777777777778
OT,0.777777777777778
OW,0.777777777777778
PD,0.777777777777778
PF,0.777777777777778
PQ,0.777777777777778
PT,0.777777777777778
PW,0.777777777777778
QJ,0.777777777777778
QK,0.777777777777778
QO,0.777777777777778
QP,0.777777777777778
QY,0.777777777777778
"R,",0.777777777777778
R;,0.777777777777778
RH,0.777777777777778
RL,0.777777777777778
RM,0.777777777777778
R[,0.777777777777778
"S,",0.777777777777778
SF,0.777777777777778
SI,0.777777777777778
SM,0.777777777777778
SU,0.777777777777778
TJ,0.777777777777778
TK,0.777777777777778
TO,0.777777777777778
TP,0.777777777777778
TY,0.777777777777778
UA,0.777777777777778
UC,0.777777777777778
UG,0.777777777777778
US,0.777777777777778
UV,0.777777777777778
V;,0.777777777777778
VH,0.777777777777778
VI,0.777777777777778
VL,0.777777777777778
VU,0.777777777777778
WJ,0.777777777777778
WK,0.777777777777778
WO,0.777777777777778
WP,0.777777777777778
WY,0.777777777777778
X.,0.777777777777778
X/,0.777777777777778
XJ,0.777777777777778
XK,0.777777777777778
XN,0.777777777777778
YD,0.777777777777778
YF,0.777777777777778
YQ,0.777777777777778
YT,0.777777777777778
YW,0.777777777777778
Z.,0.777777777777778
Z/,0.777777777777778
ZJ,0.777777777777778
ZK,0.777777777777778
ZN,0.777777777777778
[E,0.777777777777778
[R,0.777777777777778
'C,0.722222222222222
'E,0.722222222222222
'H,0.722222222222222
'K,0.722222222222222
'R,0.722222222222222
'V,0.722222222222222
",Q",0.722222222222222
",T",0.722222222222222
",W",0.722222222222222
.A,0.722222222222222
.E,0.722222222222222
.G,0.722222222222222
.R,0.722222222222222
.S,0.722222222222222
/A,0.722222222222222
/E,0.722222222222222
/G,0.722222222222222
/M,0.722222222222222
/R,0.722222222222222
/S,0.722222222222222
;B,0.722222222222222
;Q,0.722222222222222
;T,0.722222222222222
;W,0.722222222222222
;X,0.722222222222222
;Z,0.722222222222222
A.,0.722222222222222
A/,0.722222222222222
AN,0.722222222222222
AO,0.722222222222222
AP,0.722222222222222
AY,0.722222222222222
B;,0.722222222222222
BH,0.722222222222222
BI,0.722222222222222
BL,0.722222222222222
BU,0.722222222222222
C',0.722222222222222
CO,0.722222222222222
CP,0.722222222222222
CY,0.722222222222222
DG,0.722222222222222
D[,0.722222222222222
E',0.722222222222222
E.,0.722222222222222
E/,0.722222222222222
EN,0.722222222222222
FA,0.722222222222222
F[,0.722222222222222
G.,0.722222222222222
G/,0.722222222222222
GN,0.722222222222222
GO,0.722222222222222
GP,0.722222222222222
GY,0.722222222222222
HB,0.722222222222222
HQ,0.722222222222222
HT,0.722222222222222
HW,0.722222222222222
HX,0.722222222222222
HZ,0.722222222222222
IB,0.722222222222222
IX,0.722222222222222
IZ,0.722222222222222
J;,0.722222222222222
KH,0.722222222222222
LB,0.722222222222222
LH,0.722222222222222
LK,0.722222222222222
LQ,0.722222222222222
LT,0.722222222222222
LW,0.722222222222222
LX,0.722222222222222
LZ,0.722222222222222
MQ,0.722222222222222
MT,0.722222222222222
MW,0.722222222222222
NA,0.722222222222222
NE,0.722222222222222
NG,0.722222222222222
NR,0.722222222222222
NS,0.722222222222222
OA,0.722222222222222
OC,0.722222222222222
OG,0.722222222222222
OS,0.722222222222222
OV,0.722222222222222
PA,0.722222222222222
PC,0.722222222222222
PG,0.722222222222222
PS,0.722222222222222
PU,0.722222222222222
PV,0.722222222222222
"Q,",0.722222222222222
Q;,0.722222222222222
QH,0.722222222222222
QL,0.722222222222222
QM,0.722222222222222
QR,0.722222222222222
Q[,0.722222222222222
R',0.722222222222222
R.,0.722222222222222
R/,0.722222222222222
RN,0.722222222222222
S.,0.722222222222222
S/,0.722222222222222
SD,0.722222222222222
SG,0.722222222222222
SN,0.722222222222222
SO,0.722222222222222
SP,0.722222222222222
SY,0.722222222222222
"T,",0.722222222222222
T;,0.722222222222222
TH,0.722222222222222
TL,0.722222222222222
TM,0.722222222222222
T[,0.722222222222222
UB,0.722222222222222
UX,0.722222222222222
UZ,0.722222222222222
V',0.722222222222222
VO,0.722222222222222
VP,0.722222222222222
VY,0.722222222222222
"W,",0.722222222222222
W;,0.722222222222222
WH,0.722222222222222
WL,0.722222222222222
WM,0.722222222222222
W[,0.722222222222222
X;,0.722222222222222
XH,0.722222222222222
XI,0.722222222222222
XL,0.722222222222222
XU,0.722222222222222
YA,0.722222222222222
YC,0.722222222222222
YG,0.722222222222222
YS,0.722222222222222
YV,0.722222222222222
Z;,0.722222222222222
ZH,0.722222222222222
ZI,0.722222222222222
ZL,0.722222222222222
ZU,0.722222222222222
ZV,0.722222222222222
[D,0.722222222222222
[F,0.722222222222222
[Q,0.722222222222222
[T,0.722222222222222
[W,0.722222222222222
'B,0.666666666666667
'Q,0.666666666666667
'T,0.666666666666667
'W,0.666666666666667
'X,0.666666666666667
'Z,0.666666666666667
",M",0.666666666666667
.M,0.666666666666667
.Q,0.666666666666667
.T,0.666666666666667
.W,0.666666666666667
"/,",0.666666666666667
/J,0.666666666666667
/N,0.666666666666667
/Q,0.666666666666667
/T,0.666666666666667
/W,0.666666666666667
;L,0.666666666666667
;M,0.666666666666667
;U,0.666666666666667
AR,0.666666666666667
AS,0.666666666666667
AV,0.666666666666667
A[,0.666666666666667
B',0.666666666666667
BO,0.666666666666667
BP,0.666666666666667
BY,0.666666666666667
CV,0.666666666666667
C[,0.666666666666667
DA,0.666666666666667
ER,0.666666666666667
FD,0.666666666666667
FS,0.666666666666667
GA,0.666666666666667
G[,0.666666666666667
H;,0.666666666666667
IU,0.666666666666667
J',0.666666666666667
JK,0.666666666666667
JL,0.666666666666667
K;,0.666666666666667
NQ,0.666666666666667
NT,0.666666666666667
NW,0.666666666666667
OB,0.666666666666667
OU,0.666666666666667
OX,0.666666666666667
OZ,0.666666666666667
PB,0.666666666666667
PI,0.666666666666667
PJ,0.666666666666667
PX,0.666666666666667
PY,0.666666666666667
PZ,0.666666666666667
Q',0.666666666666667
Q.,0.666666666666667
Q/,0.666666666666667
QE,0.666666666666667
QF,0.666666666666667
QN,0.666666666666667
QT,0.666666666666667
S[,0.666666666666667
T',0.666666666666667
T.,0.666666666666667
T/,0.666666666666667
TN,0.666666666666667
V[,0.666666666666667
W',0.666666666666667
W.,0.666666666666667
W/,0.666666666666667
WN,0.666666666666667
WR,0.666666666666667
X',0.666666666666667
XO,0.666666666666667
XP,0.666666666666667
XV,0.666666666666667
XY,0.666666666666667
YB,0.666666666666667
YX,0.666666666666667
YZ,0.666666666666667
Z',0.666666666666667
ZB,0.666666666666667
ZC,0.666666666666667
ZF,0.666666666666667
ZO,0.666666666666667
ZP,0.666666666666667
ZY,0.666666666666667
[A,0.666666666666667
[C,0.666666666666667
[G,0.666666666666667
[S,0.666666666666667
[U,0.666666666666667
[V,0.666666666666667
'L,0.611111111111111
'M,0.611111111111111
'U,0.611111111111111
",J",0.611111111111111
",N",0.611111111111111
".,",0.611111111111111
.J,0.611111111111111
.N,0.611111111111111
/H,0.611111111111111
/K,0.611111111111111
";,",0.611111111111111
;I,0.611111111111111
;N,0.611111111111111
;Y,0.611111111111111
AB,0.611111111111111
AC,0.611111111111111
AE,0.611111111111111
AT,0.611111111111111
B[,0.611111111111111
CB,0.611111111111111
CF,0.611111111111111
DR,0.611111111111111
DS,0.611111111111111
DV,0.611111111111111
EF,0.611111111111111
ET,0.611111111111111
GD,0.611111111111111
GS,0.611111111111111
H',0.611111111111111
HK,0.611111111111111
HL,0.611111111111111
IJ,0.611111111111111
IY,0.611111111111111
K',0.611111111111111
KL,0.611111111111111
KM,0.611111111111111
KU,0.611111111111111
LM,0.611111111111111
LU,0.611111111111111
M/,0.611111111111111
OI,0.611111111111111
OJ,0.611111111111111
OY,0.611111111111111
PH,0.611111111111111
PK,0.611111111111111
QD,0.611111111111111
QG,0.611111111111111
RQ,0.611111111111111
SR,0.611111111111111
SV,0.611111111111111
UP,0.611111111111111
VZ,0.611111111111111
WE,0.611111111111111
WF,0.611111111111111
WT,0.611111111111111
XB,0.611111111111111
XC,0.611111111111111
XF,0.611111111111111
X[,0.611111111111111
ZD,0.611111111111111
ZG,0.611111111111111
Z[,0.611111111111111
[B,0.611111111111111
[I,0.611111111111111
[J,0.611111111111111
[X,0.611111111111111
[Y,0.611111111111111
[Z,0.611111111111111
"',",0.555555555555556
'I,0.555555555555556
'N,0.555555555555556
'Y,0.555555555555556
",/",0.555555555555556
",H",0.555555555555556
.H,0.555555555555556
.K,0.555555555555556
/.,0.555555555555556
BZ,0.555555555555556
CG,0.555555555555556
CZ,0.555555555555556
DB,0.555555555555556
DD,0.555555555555556
DT,0.555555555555556
EG,0.555555555555556
EQ,0.555555555555556
FF,0.555555555555556
FQ,0.555555555555556
FZ,0.555555555555556
IH,0.555555555555556
IP,0.555555555555556
J/,0.555555555555556
JJ,0.555555555555556
JP,0.555555555555556
KK,0.555555555555556
KN,0.555555555555556
KY,0.555555555555556
"L,",0.555555555555556
L;,0.555555555555556
LI,0.555555555555556
LN,0.555555555555556
LY,0.555555555555556
"M,",0.555555555555556
M.,0.555555555555556
M;,0.555555555555556
N/,0.555555555555556
OH,0.555555555555556
OK,0.555555555555556
PO,0.555555555555556
QW,0.555555555555556
RA,0.555555555555556
RE,0.555555555555556
RW,0.555555555555556
SA,0.555555555555556
SB,0.555555555555556
SC,0.555555555555556
SE,0.555555555555556
ST,0.555555555555556
TQ,0.555555555555556
U;,0.555555555555556
UI,0.555555555555556
UO,0.555555555555556
U[,0.555555555555556
VA,0.555555555555556
VC,0.555555555555556
VX,0.555555555555556
WD,0.555555555555556
WG,0.555555555555556
XD,0.555555555555556
XG,0.555555555555556
YP,0.555555555555556
ZX,0.555555555555556
[H,0.555555555555556
[K,0.555555555555556
",.",0.5
",;",0.5
/L,0.5
/U,0.5
;.,0.5
;O,0.5
AW,0.5
AX,0.5
BA,0.5
BC,0.5
BX,0.5
CA,0.5
CX,0.5
DQ,0.5
DZ,0.5
EA,0.5
EW,0.5
FC,0.5
FE,0.5
FG,0.5
FW,0.5
FX,0.5
GF,0.5
GQ,0.5
GZ,0.5
H/,0.5
HJ,0.5
HP,0.5
I;,0.5
IO,0.5
I[,0.5
"J,",0.5
J.,0.5
JH,0.5
JI,0.5
JO,0.5
J[,0.5
K/,0.5
KP,0.5
L',0.5
M',0.5
MK,0.5
ML,0.5
"N,",0.5
N.,0.5
N;,0.5
PL,0.5
PM,0.5
QS,0.5
QV,0.5
RD,0.5
RS,0.5
TA,0.5
TE,0.5
TW,0.5
U',0.5
UK,0.5
UL,0.5
VD,0.5
VS,0.5
Y;,0.5
YI,0.5
YO,0.5
Y[,0.5
ZR,0.5
ZS,0.5
[O,0.5
'.,0.444444444444444
'O,0.444444444444444
",'",0.444444444444444
",,",0.444444444444444
",L",0.444444444444444
",U",0.444444444444444
./,0.444444444444444
.U,0.444444444444444
/I,0.444444444444444
/Y,0.444444444444444
;;,0.444444444444444
AA,0.444444444444444
BD,0.444444444444444
BS,0.444444444444444
CC,0.444444444444444
CR,0.444444444444444
CS,0.444444444444444
DW,0.444444444444444
DX,0.444444444444444
EE,0.444444444444444
ES,0.444444444444444
EV,0.444444444444444
GC,0.444444444444444
GE,0.444444444444444
GG,0.444444444444444
GW,0.444444444444444
GX,0.444444444444444
"H,",0.444444444444444
H.,0.444444444444444
HH,0.444444444444444
HI,0.444444444444444
HO,0.444444444444444
H[,0.444444444444444
I',0.444444444444444
II,0.444444444444444
IL,0.444444444444444
IM,0.444444444444444
K.,0.444444444444444
KO,0.444444444444444
K[,0.444444444444444
LL,0.444444444444444
MM,0.444444444444444
N',0.444444444444444
NK,0.444444444444444
NL,0.444444444444444
OM,0.444444444444444
OP,0.444444444444444
"P,",0.444444444444444
PN,0.444444444444444
QB,0.444444444444444
QC,0.444444444444444
RR,0.444444444444444
SS,0.444444444444444
TD,0.444444444444444
TS,0.444444444444444
UU,0.444444444444444
VV,0.444444444444444
WQ,0.444444444444444
WV,0.444444444444444
XR,0.444444444444444
XZ,0.444444444444444
Y',0.444444444444444
YK,0.444444444444444
YL,0.444444444444444
ZE,0.444444444444444
ZT,0.444444444444444
[L,0.444444444444444
[M,0.444444444444444
';,0.388888888888889
",K",0.388888888888889
",Y",0.388888888888889
.;,0.388888888888889
.I,0.388888888888889
.Y,0.388888888888889
;',0.388888888888889
BV,0.388888888888889
CD,0.388888888888889
CT,0.388888888888889
DC,0.388888888888889
DE,0.388888888888889
EB,0.388888888888889
ED,0.388888888888889
FR,0.388888888888889
FV,0.388888888888889
IK,0.388888888888889
IN,0.388888888888889
JM,0.388888888888889
JU,0.388888888888889
"K,",0.388888888888889
KI,0.388888888888889
L/,0.388888888888889
LP,0.388888888888889
MJ,0.388888888888889
MN,0.388888888888889
MP,0.388888888888889
NM,0.388888888888889
"O,",0.388888888888889
O;,0.388888888888889
ON,0.388888888888889
O[,0.388888888888889
RF,0.388888888888889
RT,0.388888888888889
RZ,0.388888888888889
SQ,0.388888888888889
SZ,0.388888888888889
TR,0.388888888888889
U/,0.388888888888889
UJ,0.388888888888889
UY,0.388888888888889
VB,0.388888888888889
VF,0.388888888888889
VQ,0.388888888888889
WA,0.388888888888889
WB,0.388888888888889
WC,0.388888888888889
XA,0.388888888888889
XE,0.388888888888889
XT,0.388888888888889
YU,0.388888888888889
"[,",0.388888888888889
[N,0.388888888888889
'',0.333333333333333
",P",0.333333333333333
.',0.333333333333333
..,0.333333333333333
//,0.333333333333333
/O,0.333333333333333
BB,0.333333333333333
BF,0.333333333333333
BQ,0.333333333333333
CQ,0.333333333333333
EZ,0.333333333333333
FB,0.333333333333333
FT,0.333333333333333
GR,0.333333333333333
GV,0.333333333333333
HM,0.333333333333333
HU,0.333333333333333
I/,0.333333333333333
JN,0.333333333333333
JY,0.333333333333333
L[,0.333333333333333
MH,0.333333333333333
MI,0.333333333333333
MO,0.333333333333333
M[,0.333333333333333
NJ,0.333333333333333
NN,0.333333333333333
NP,0.333333333333333
O',0.333333333333333
OO,0.333333333333333
P.,0.333333333333333
PP,0.333333333333333
QQ,0.333333333333333
QX,0.333333333333333
RC,0.333333333333333
RG,0.333333333333333
RX,0.333333333333333
TF,0.333333333333333
TT,0.333333333333333
TZ,0.333333333333333
"U,",0.333333333333333
U.,0.333333333333333
UH,0.333333333333333
VE,0.333333333333333
VG,0.333333333333333
VW,0.333333333333333
WW,0.333333333333333
XX,0.333333333333333
Y/,0.333333333333333
YJ,0.333333333333333
YY,0.333333333333333
ZW,0.333333333333333
ZZ,0.333333333333333
",O",0.277777777777778
",[",0.277777777777778
.L,0.277777777777778
/;,0.277777777777778
;/,0.277777777777778
;P,0.277777777777778
AQ,0.277777777777778
AZ,0.277777777777778
BE,0.277777777777778
BG,0.277777777777778
BW,0.277777777777778
CW,0.277777777777778
EX,0.277777777777778
GB,0.277777777777778
GT,0.277777777777778
HN,0.277777777777778
HY,0.277777777777778
I.,0.277777777777778
L.,0.277777777777778
LO,0.277777777777778
NH,0.277777777777778
NI,0.277777777777778
NO,0.277777777777778
N[,0.277777777777778
OL,0.277777777777778
P;,0.277777777777778
P[,0.277777777777778
QA,0.277777777777778
SW,0.277777777777778
SX,0.277777777777778
TC,0.277777777777778
TG,0.277777777777778
TX,0.277777777777778
WS,0.277777777777778
XS,0.277777777777778
"Y,",0.277777777777778
Y.,0.277777777777778
YH,0.277777777777778
ZA,0.277777777777778
[.,0.277777777777778
[P,0.277777777777778
'/,0.222222222222222
'P,0.222222222222222
",I",0.222222222222222
.P,0.222222222222222
/',0.222222222222222
;[,0.222222222222222
CE,0.222222222222222
EC,0.222222222222222
"I,",0.222222222222222
MU,0.222222222222222
O/,0.222222222222222
P',0.222222222222222
RV,0.222222222222222
UM,0.222222222222222
VR,0.222222222222222
WZ,0.222222222222222
XQ,0.222222222222222
[;,0.222222222222222
[[,0.222222222222222
'[,0.166666666666667
.[,0.166666666666667
BR,0.166666666666667
MY,0.166666666666667
NU,0.166666666666667
RB,0.166666666666667
TV,0.166666666666667
UN,0.166666666666667
VT,0.166666666666667
YM,0.166666666666667
[',0.166666666666667
.O,0.111111111111111
/P,0.111111111111111
BT,0.111111111111111
NY,0.111111111111111
O.,0.111111111111111
P/,0.111111111111111
QZ,0.111111111111111
TB,0.111111111111111
WX,0.111111111111111
XW,0.111111111111111
YN,0.111111111111111
ZQ,0.111111111111111
/[,0.0555555555555556
[/,0.0555555555555556
