combination,k_way,correlation,p_value,abs_correlation,p_fdr_corrected,significant_after_fdr,supports_dvorak
skip_fingers + dont_cross_home + home_row + columns + strum,5,-0.12335920265797452,0.0,0.12335920265797452,0.0,True,True
hands + skip_fingers + dont_cross_home + columns,4,-0.12324224977662766,0.0,0.12324224977662766,0.0,True,True
fingers + skip_fingers + dont_cross_home + columns + strong_fingers,5,-0.12303433653719528,0.0,0.12303433653719528,0.0,True,True
fingers + skip_fingers + same_row + home_row + columns + strum,6,-0.12269490876179806,0.0,0.12269490876179806,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row,4,-0.12266849127515748,0.0,0.12266849127515748,0.0,True,True
skip_fingers + columns + strum + strong_fingers,4,-0.12260698624990755,0.0,0.12260698624990755,0.0,True,True
fingers + dont_cross_home,2,-0.12252447979074817,0.0,0.12252447979074817,0.0,True,True
fingers + dont_cross_home + same_row + home_row + strong_fingers,5,-0.12251879358085727,0.0,0.12251879358085727,0.0,True,True
hands + same_row + home_row + columns + strong_fingers,5,-0.12221264318739822,0.0,0.12221264318739822,0.0,True,True
hands + columns + strong_fingers,3,-0.12193647891675945,0.0,0.12193647891675945,0.0,True,True
fingers + dont_cross_home + same_row + strum + strong_fingers,5,-0.12144470991181226,0.0,0.12144470991181226,0.0,True,True
hands + same_row + columns + strum + strong_fingers,5,-0.1214391542376174,0.0,0.1214391542376174,0.0,True,True
hands + fingers + same_row + columns,4,-0.12141044374228513,0.0,0.12141044374228513,0.0,True,True
skip_fingers + dont_cross_home + same_row + strum,4,-0.12105651027093453,0.0,0.12105651027093453,0.0,True,True
hands + skip_fingers + same_row + columns,4,-0.12097171609748063,0.0,0.12097171609748063,0.0,True,True
fingers + dont_cross_home + strong_fingers,3,-0.12013030035027131,0.0,0.12013030035027131,0.0,True,True
hands + skip_fingers + dont_cross_home + columns + strong_fingers,5,-0.12006095733542639,0.0,0.12006095733542639,0.0,True,True
dont_cross_home + same_row + home_row + strum + strong_fingers,5,-0.12003389100354353,0.0,0.12003389100354353,0.0,True,True
hands + dont_cross_home + columns,3,-0.11997977806212744,0.0,0.11997977806212744,0.0,True,True
hands + dont_cross_home + same_row + home_row + columns + strong_fingers,6,-0.1199448507904556,0.0,0.1199448507904556,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + columns + strum,6,-0.11988555400390985,0.0,0.11988555400390985,0.0,True,True
hands + fingers + dont_cross_home + same_row + columns + strum,6,-0.11978673232353898,0.0,0.11978673232353898,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row + columns + strum + strong_fingers,7,-0.119328760859098,0.0,0.119328760859098,0.0,True,True
fingers + skip_fingers + dont_cross_home + home_row + columns,5,-0.11876074526171428,0.0,0.11876074526171428,0.0,True,True
skip_fingers + columns + strong_fingers,3,-0.1187218974352452,0.0,0.1187218974352452,0.0,True,True
fingers + dont_cross_home + same_row + home_row + strum,5,-0.11842198754553929,0.0,0.11842198754553929,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row + home_row + columns + strum,7,-0.11810371937060603,0.0,0.11810371937060603,0.0,True,True
hands + dont_cross_home + columns + strum + strong_fingers,5,-0.1179458517005974,0.0,0.1179458517005974,0.0,True,True
fingers + strong_fingers,2,-0.11747824053588934,0.0,0.11747824053588934,0.0,True,True
hands + fingers + dont_cross_home + same_row + columns + strong_fingers,6,-0.11741481998519797,0.0,0.11741481998519797,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + columns,5,-0.11712428830000582,0.0,0.11712428830000582,0.0,True,True
fingers + skip_fingers + same_row + columns + strong_fingers,5,-0.11684604905283227,0.0,0.11684604905283227,0.0,True,True
skip_fingers + home_row + columns,3,-0.11677204332763626,0.0,0.11677204332763626,0.0,True,True
hands + same_row + strong_fingers,3,-0.11672989105653749,0.0,0.11672989105653749,0.0,True,True
strum,1,-0.11654166697006996,0.0,0.11654166697006996,0.0,True,True
fingers + same_row + home_row + columns + strum + strong_fingers,6,-0.11653645565698738,0.0,0.11653645565698738,0.0,True,True
hands + same_row,2,-0.11648523319778085,0.0,0.11648523319778085,0.0,True,True
skip_fingers + same_row + home_row + columns + strong_fingers,5,-0.11607495283219127,0.0,0.11607495283219127,0.0,True,True
hands + same_row + columns + strum,4,-0.11597504450060413,0.0,0.11597504450060413,0.0,True,True
home_row + columns + strum + strong_fingers,4,-0.11592671895922532,0.0,0.11592671895922532,0.0,True,True
skip_fingers + dont_cross_home + same_row + home_row + columns + strong_fingers,6,-0.11576079650242577,0.0,0.11576079650242577,0.0,True,True
skip_fingers + same_row + columns + strum + strong_fingers,5,-0.11543410162349776,0.0,0.11543410162349776,0.0,True,True
fingers + skip_fingers + same_row + home_row + columns,5,-0.11527108725200098,0.0,0.11527108725200098,0.0,True,True
hands + same_row + home_row + columns,4,-0.1150945003716351,0.0,0.1150945003716351,0.0,True,True
skip_fingers + dont_cross_home + columns + strum + strong_fingers,5,-0.114826740025733,0.0,0.114826740025733,0.0,True,True
hands + dont_cross_home + same_row + home_row + columns,5,-0.11476974535325103,0.0,0.11476974535325103,0.0,True,True
skip_fingers + same_row + home_row + columns + strum,5,-0.11475925280375879,0.0,0.11475925280375879,0.0,True,True
hands + dont_cross_home + same_row + columns + strum + strong_fingers,6,-0.11471109595737088,0.0,0.11471109595737088,0.0,True,True
dont_cross_home + strum + strong_fingers,3,-0.11453807737810967,0.0,0.11453807737810967,0.0,True,True
hands + dont_cross_home + columns + strong_fingers,4,-0.1139235246029792,0.0,0.1139235246029792,0.0,True,True
fingers + home_row + columns + strong_fingers,4,-0.11379311678314737,0.0,0.11379311678314737,0.0,True,True
dont_cross_home + home_row + columns + strum + strong_fingers,5,-0.11365643107709755,0.0,0.11365643107709755,0.0,True,True
dont_cross_home + strum,2,-0.1132459285933662,0.0,0.1132459285933662,0.0,True,True
fingers + skip_fingers + columns + strum,4,-0.11227222980163477,0.0,0.11227222980163477,0.0,True,True
hands + dont_cross_home + same_row + strong_fingers,4,-0.11221140695307837,0.0,0.11221140695307837,0.0,True,True
dont_cross_home + home_row + strong_fingers,3,-0.11190930671771648,0.0,0.11190930671771648,0.0,True,True
fingers + dont_cross_home + home_row + columns + strong_fingers,5,-0.11131150067382396,0.0,0.11131150067382396,0.0,True,True
fingers + dont_cross_home + same_row + home_row + columns + strum + strong_fingers,7,-0.11129259202968657,0.0,0.11129259202968657,0.0,True,True
fingers + skip_fingers + dont_cross_home + columns + strum,5,-0.11103516297356011,0.0,0.11103516297356011,0.0,True,True
same_row + home_row + strum,3,-0.11088867966028153,0.0,0.11088867966028153,0.0,True,True
skip_fingers + same_row + strong_fingers,3,-0.11080432309831859,0.0,0.11080432309831859,0.0,True,True
hands + dont_cross_home + same_row,3,-0.11058527892306617,0.0,0.11058527892306617,0.0,True,True
strum + strong_fingers,2,-0.10918341931419773,0.0,0.10918341931419773,0.0,True,True
fingers + same_row + home_row,3,-0.10871236787008819,0.0,0.10871236787008819,0.0,True,True
hands + fingers + dont_cross_home + same_row + columns,5,-0.10847493032439653,0.0,0.10847493032439653,0.0,True,True
skip_fingers + dont_cross_home + same_row + columns + strum + strong_fingers,6,-0.1078849194103264,0.0,0.1078849194103264,0.0,True,True
hands + dont_cross_home + same_row + columns + strum,5,-0.10767638724203514,0.0,0.10767638724203514,0.0,True,True
skip_fingers + dont_cross_home + columns + strong_fingers,4,-0.10732580216301599,0.0,0.10732580216301599,0.0,True,True
skip_fingers + columns + strum,3,-0.10721655758745711,0.0,0.10721655758745711,0.0,True,True
skip_fingers + dont_cross_home + same_row + home_row + columns + strum,6,-0.10694753200271481,0.0,0.10694753200271481,0.0,True,True
skip_fingers + dont_cross_home + home_row + columns,4,-0.10686649581708191,0.0,0.10686649581708191,0.0,True,True
skip_fingers + dont_cross_home + same_row + strong_fingers,4,-0.10642699411733912,0.0,0.10642699411733912,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row + columns + strong_fingers,6,-0.10632486415837883,0.0,0.10632486415837883,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row + home_row + columns,6,-0.1058127476623466,0.0,0.1058127476623466,0.0,True,True
fingers + skip_fingers + columns,3,-0.10555592132802705,0.0,0.10555592132802705,0.0,True,True
fingers + same_row + strum,3,-0.10492320586960896,0.0,0.10492320586960896,0.0,True,True
fingers + dont_cross_home + home_row + columns + strum,5,-0.10393760950416468,0.0,0.10393760950416468,0.0,True,True
skip_fingers + dont_cross_home + columns + strum,4,-0.10309640748837966,0.0,0.10309640748837966,0.0,True,True
fingers + dont_cross_home + same_row + strum,4,-0.10283319421400729,0.0,0.10283319421400729,0.0,True,True
dont_cross_home + same_row + home_row + strum,4,-0.10188119527113534,0.0,0.10188119527113534,0.0,True,True
fingers + skip_fingers + same_row + columns + strum,5,-0.10186401024767816,0.0,0.10186401024767816,0.0,True,True
fingers + skip_fingers + dont_cross_home + columns,4,-0.10173559221019257,0.0,0.10173559221019257,0.0,True,True
skip_fingers + same_row,2,-0.10118954491580608,0.0,0.10118954491580608,0.0,True,True
fingers + home_row + columns + strum,4,-0.10113702843352614,0.0,0.10113702843352614,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row + columns + strum,6,-0.09872884694761586,0.0,0.09872884694761586,0.0,True,True
home_row + strong_fingers,2,-0.09826059010949602,0.0,0.09826059010949602,0.0,True,True
skip_fingers + dont_cross_home + same_row,3,-0.09797595262666987,0.0,0.09797595262666987,0.0,True,True
fingers + dont_cross_home + same_row + home_row,4,-0.09673860114931494,0.0,0.09673860114931494,0.0,True,True
skip_fingers + columns,2,-0.09572475906144189,0.0,0.09572475906144189,0.0,True,True
fingers + same_row + strong_fingers,3,-0.09473053969697141,0.0,0.09473053969697141,0.0,True,True
dont_cross_home + home_row,2,-0.09436935535897424,0.0,0.09436935535897424,0.0,True,True
skip_fingers + same_row + home_row + columns,4,-0.09388312879039509,0.0,0.09388312879039509,0.0,True,True
home_row,1,-0.09371754065029389,0.0,0.09371754065029389,0.0,True,True
skip_fingers + same_row + columns + strum,4,-0.09361498782777161,0.0,0.09361498782777161,0.0,True,True
columns,1,0.09351974798435429,0.0,0.09351974798435429,0.0,True,False
fingers + dont_cross_home + columns + strum + strong_fingers,5,-0.09346553930098292,0.0,0.09346553930098292,0.0,True,True
home_row + columns + strum,3,-0.0927553789004838,0.0,0.0927553789004838,0.0,True,True
same_row + home_row + columns + strum + strong_fingers,5,-0.0925638724470911,0.0,0.0925638724470911,0.0,True,True
same_row + strum + strong_fingers,3,-0.09254041072863582,0.0,0.09254041072863582,0.0,True,True
dont_cross_home + same_row + strum + strong_fingers,4,-0.09235133069566857,0.0,0.09235133069566857,0.0,True,True
skip_fingers + dont_cross_home + same_row + home_row + columns,5,-0.09197717867823195,0.0,0.09197717867823195,0.0,True,True
dont_cross_home + home_row + columns + strum,4,-0.09179940833947402,0.0,0.09179940833947402,0.0,True,True
fingers + dont_cross_home + same_row + columns + strum + strong_fingers,6,-0.09173499896795048,0.0,0.09173499896795048,0.0,True,True
hands + same_row + columns + strong_fingers,4,-0.09155364062475094,0.0,0.09155364062475094,0.0,True,True
fingers + same_row + home_row + columns + strong_fingers,5,-0.09091742137147847,0.0,0.09091742137147847,0.0,True,True
fingers + dont_cross_home + same_row + strong_fingers,4,-0.09069737611028329,0.0,0.09069737611028329,0.0,True,True
dont_cross_home + same_row + home_row + columns + strum + strong_fingers,6,-0.08882240586269413,0.0,0.08882240586269413,0.0,True,True
skip_fingers + dont_cross_home + same_row + columns + strum,5,-0.08851095795355272,0.0,0.08851095795355272,0.0,True,True
fingers + skip_fingers + same_row + columns,4,-0.08746246785024263,0.0,0.08746246785024263,0.0,True,True
skip_fingers + dont_cross_home + columns,3,-0.08717283283842289,0.0,0.08717283283842289,0.0,True,True
fingers + dont_cross_home + same_row + home_row + columns + strum,6,-0.08700361007817403,0.0,0.08700361007817403,0.0,True,True
hands + same_row + columns,3,-0.08676282291346725,0.0,0.08676282291346725,0.0,True,True
fingers + same_row + columns + strum + strong_fingers,5,-0.08656627096995875,0.0,0.08656627096995875,0.0,True,True
fingers + same_row + home_row + columns + strum,5,-0.08643108098393917,0.0,0.08643108098393917,0.0,True,True
hands + dont_cross_home + same_row + columns + strong_fingers,5,-0.08586264932525217,0.0,0.08586264932525217,0.0,True,True
fingers + dont_cross_home + same_row + home_row + columns + strong_fingers,6,-0.08504787549657773,0.0,0.08504787549657773,0.0,True,True
fingers + skip_fingers + dont_cross_home + same_row + columns,5,-0.08366467510469205,0.0,0.08366467510469205,0.0,True,True
skip_fingers + same_row + columns + strong_fingers,4,-0.08086409377114563,0.0,0.08086409377114563,0.0,True,True
hands + dont_cross_home + same_row + columns,4,-0.08034720928640648,0.0,0.08034720928640648,0.0,True,True
fingers + columns + strum + strong_fingers,4,-0.07868027667773855,0.0,0.07868027667773855,0.0,True,True
fingers + dont_cross_home + home_row + columns,4,-0.07865527108978614,0.0,0.07865527108978614,0.0,True,True
fingers + home_row + columns,3,-0.07833110351310678,0.0,0.07833110351310678,0.0,True,True
dont_cross_home + columns + strum + strong_fingers,4,-0.07736826025656893,0.0,0.07736826025656893,0.0,True,True
dont_cross_home + same_row + strum,3,-0.07659819330361613,0.0,0.07659819330361613,0.0,True,True
same_row + strum,2,-0.0761394422517707,0.0,0.0761394422517707,0.0,True,True
fingers + dont_cross_home + columns + strum,4,-0.07609776807862877,0.0,0.07609776807862877,0.0,True,True
skip_fingers + dont_cross_home + same_row + columns + strong_fingers,5,-0.07588255185931234,0.0,0.07588255185931234,0.0,True,True
fingers + same_row,2,-0.06995659848981069,0.0,0.06995659848981069,0.0,True,True
fingers + dont_cross_home + columns + strong_fingers,4,-0.06982452759833796,0.0,0.06982452759833796,0.0,True,True
fingers + dont_cross_home + same_row,3,-0.06967154358474753,0.0,0.06967154358474753,0.0,True,True
same_row + home_row + columns + strum,4,-0.06886828714359353,0.0,0.06886828714359353,0.0,True,True
fingers + dont_cross_home + same_row + columns + strum,5,-0.06803020261483383,0.0,0.06803020261483383,0.0,True,True
dont_cross_home + same_row + home_row + columns + strum,5,-0.06758029971400299,0.0,0.06758029971400299,0.0,True,True
dont_cross_home + same_row + home_row + strong_fingers,4,-0.06535310129124114,0.0,0.06535310129124114,0.0,True,True
columns + strong_fingers,2,0.06437304237491734,0.0,0.06437304237491734,0.0,True,False
dont_cross_home + columns + strum,3,-0.06397885384963739,0.0,0.06397885384963739,0.0,True,True
same_row + home_row + strong_fingers,3,-0.06370528242520636,0.0,0.06370528242520636,0.0,True,True
columns + strum + strong_fingers,3,-0.06255223031159907,0.0,0.06255223031159907,0.0,True,True
dont_cross_home + home_row + columns + strong_fingers,4,-0.062203198017562945,0.0,0.062203198017562945,0.0,True,True
dont_cross_home + same_row + columns + strum + strong_fingers,5,-0.06015107750342128,0.0,0.06015107750342128,0.0,True,True
fingers + columns + strum,3,-0.05955359518699326,0.0,0.05955359518699326,0.0,True,True
skip_fingers + dont_cross_home + same_row + columns,4,-0.057160631473957585,0.0,0.057160631473957585,0.0,True,True
fingers + same_row + columns + strum,4,-0.057122458831519556,0.0,0.057122458831519556,0.0,True,True
skip_fingers + same_row + columns,3,-0.057039102099948585,0.0,0.057039102099948585,0.0,True,True
fingers + same_row + home_row + columns,4,-0.05701912314860599,0.0,0.05701912314860599,0.0,True,True
dont_cross_home,1,-0.056931087964418245,0.0,0.056931087964418245,0.0,True,True
fingers + dont_cross_home + same_row + home_row + columns,5,-0.05688704153393889,0.0,0.05688704153393889,0.0,True,True
fingers + dont_cross_home + same_row + columns + strong_fingers,5,-0.056186617373487714,0.0,0.056186617373487714,0.0,True,True
same_row + columns,2,0.05524793492820719,0.0,0.05524793492820719,0.0,True,False
dont_cross_home + strong_fingers,2,-0.05411162013999359,0.0,0.05411162013999359,0.0,True,True
same_row + columns + strum + strong_fingers,4,-0.05226380173460471,0.0,0.05226380173460471,0.0,True,True
fingers + columns + strong_fingers,3,-0.04904548953134011,0.0,0.04904548953134011,0.0,True,True
columns + strum,2,-0.04871598145453964,0.0,0.04871598145453964,0.0,True,True
fingers + same_row + columns + strong_fingers,4,-0.04693597298893308,0.0,0.04693597298893308,0.0,True,True
fingers + dont_cross_home + columns,3,-0.0464931296031991,0.0,0.0464931296031991,0.0,True,True
dont_cross_home + same_row + strong_fingers,3,-0.045299717749127714,0.0,0.045299717749127714,0.0,True,True
same_row + home_row,2,-0.04346328094823964,0.0,0.04346328094823964,0.0,True,True
dont_cross_home + same_row + home_row,3,-0.04337349890768244,0.0,0.04337349890768244,0.0,True,True
dont_cross_home + same_row + columns + strum,4,-0.0400216806978823,0.0,0.0400216806978823,0.0,True,True
dont_cross_home + home_row + columns,3,-0.03909149394365428,0.0,0.03909149394365428,0.0,True,True
home_row + columns + strong_fingers,3,-0.03906591350379803,0.0,0.03906591350379803,0.0,True,True
dont_cross_home + same_row + home_row + columns + strong_fingers,5,-0.032671308279561335,0.0,0.032671308279561335,0.0,True,True
fingers + dont_cross_home + same_row + columns,4,-0.03050141861616373,0.0,0.03050141861616373,0.0,True,True
same_row + columns + strum,3,-0.02833739672432815,0.0,0.02833739672432815,0.0,True,True
same_row + columns + strong_fingers,3,0.024828825042367043,0.0,0.024828825042367043,0.0,True,False
dont_cross_home + same_row,2,-0.02465339047467026,0.0,0.02465339047467026,0.0,True,True
home_row + columns,2,-0.022891837035995607,0.0,0.022891837035995607,0.0,True,True
same_row + home_row + columns + strong_fingers,4,-0.021028165523819132,0.0,0.021028165523819132,0.0,True,True
same_row + strong_fingers,2,-0.020843684887584712,0.0,0.020843684887584712,0.0,True,True
fingers + columns,2,-0.019758568957018965,0.0,0.019758568957018965,0.0,True,True
dont_cross_home + columns,2,0.01416636709436276,0.0,0.01416636709436276,0.0,True,False
dont_cross_home + same_row + columns + strong_fingers,4,-0.013018661715820196,0.0,0.013018661715820196,0.0,True,True
fingers + same_row + columns,3,-0.011749896372907841,4.8206259988456556e-260,0.011749896372907841,4.8779007631883766e-260,True,True
dont_cross_home + same_row + home_row + columns,4,-0.01033059911469447,1.7143672030884233e-201,0.01033059911469447,1.73130759047072e-201,True,True
dont_cross_home + same_row + columns,3,0.009711674640499879,2.595307381251611e-178,0.009711674640499879,2.615783179131308e-178,True,False
same_row,1,0.007229038885280795,1.0977061799404253e-99,0.007229038885280795,1.1041886967510973e-99,True,False
same_row + home_row + columns,3,0.005045461272779328,1.656457574477852e-49,0.005045461272779328,1.6629662486408298e-49,True,False
strong_fingers,1,-0.0028411635054410808,8.127076147058673e-17,0.0028411635054410808,8.143011590484279e-17,True,True
dont_cross_home + columns + strong_fingers,3,-0.0010443359876254408,0.00220120187661314,0.0010443359876254408,0.00220120187661314,True,True
