key_pair,distance_setup,distance_interval,distance_return,distance_total
'',19.0,0.0,19.0,38.0
"',",19.0,21.470910553583888,40.47091055358389,80.94182110716778
'.,19.0,21.470910553583888,40.47091055358389,80.94182110716778
'/,19.0,21.02379604162864,21.470910553583888,61.494706595212534
';,19.0,19.0,0.0,38.0
'A,19.0,0.0,19.0,38.0
'B,19.0,34.66987164671943,53.66987164671943,107.33974329343886
'C,19.0,21.470910553583888,40.47091055358389,80.94182110716778
'D,19.0,0.0,19.0,38.0
'E,19.0,19.6468827043885,38.6468827043885,77.293765408777
'F,19.0,0.0,19.0,38.0
'G,19.0,19.0,38.0,76.0
'H,19.0,19.0,38.0,76.0
'I,19.0,19.6468827043885,38.6468827043885,77.293765408777
'J,19.0,0.0,19.0,38.0
'K,19.0,0.0,19.0,38.0
'L,19.0,0.0,19.0,38.0
'M,19.0,21.470910553583888,40.47091055358389,80.94182110716778
'N,19.0,21.02379604162864,40.02379604162864,80.04759208325729
'O,19.0,19.6468827043885,38.6468827043885,77.293765408777
'P,19.0,30.610455730027933,19.6468827043885,69.25733843441644
'Q,19.0,19.6468827043885,38.6468827043885,77.293765408777
'R,19.0,19.6468827043885,38.6468827043885,77.293765408777
'S,19.0,0.0,19.0,38.0
'T,19.0,23.600847442411894,42.60084744241189,85.20169488482378
'U,19.0,19.6468827043885,38.6468827043885,77.293765408777
'V,19.0,21.470910553583888,40.47091055358389,80.94182110716778
'W,19.0,19.6468827043885,38.6468827043885,77.293765408777
'X,19.0,21.470910553583888,40.47091055358389,80.94182110716778
'Y,19.0,30.610455730027933,49.61045573002794,99.22091146005587
'Z,19.0,21.470910553583888,40.47091055358389,80.94182110716778
'[,19.0,19.6468827043885,23.600847442411894,62.24773014680039
",'",21.470910553583888,19.0,40.47091055358389,80.94182110716778
",,",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",.",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",/",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",;",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",A",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",B",21.470910553583888,34.66987164671943,56.14078220030332,112.28156440060664
",C",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",D",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",E",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",F",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",G",21.470910553583888,19.0,40.47091055358389,80.94182110716778
",H",21.470910553583888,19.0,40.47091055358389,80.94182110716778
",I",21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
",J",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",K",21.470910553583888,21.470910553583888,0.0,42.941821107167776
",L",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",M",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",N",21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
",O",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",P",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",Q",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",R",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",S",21.470910553583888,0.0,21.470910553583888,42.941821107167776
",T",21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
",U",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",V",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",W",21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
",X",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",Y",21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
",Z",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
",[",21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
.',21.470910553583888,19.0,40.47091055358389,80.94182110716778
".,",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
..,21.470910553583888,0.0,21.470910553583888,42.941821107167776
./,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
.;,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.A,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.B,21.470910553583888,34.66987164671943,56.14078220030332,112.28156440060664
.C,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
.D,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.E,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.F,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.G,21.470910553583888,19.0,40.47091055358389,80.94182110716778
.H,21.470910553583888,19.0,40.47091055358389,80.94182110716778
.I,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.J,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.K,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.L,21.470910553583888,21.470910553583888,0.0,42.941821107167776
.M,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
.N,21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
.O,21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
.P,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.Q,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.R,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.S,21.470910553583888,0.0,21.470910553583888,42.941821107167776
.T,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
.U,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.V,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
.W,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
.X,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
.Y,21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
.Z,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
.[,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
/',21.470910553583888,21.02379604162864,19.0,61.49470659521253
"/,",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
/.,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
//,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/;,21.470910553583888,21.470910553583888,0.0,42.941821107167776
/A,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/B,21.470910553583888,34.66987164671943,56.14078220030332,112.28156440060664
/C,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
/D,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/E,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/F,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/G,21.470910553583888,19.0,40.47091055358389,80.94182110716778
/H,21.470910553583888,19.0,40.47091055358389,80.94182110716778
/I,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/J,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/K,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/L,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/M,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
/N,21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
/O,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/P,21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
/Q,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/R,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/S,21.470910553583888,0.0,21.470910553583888,42.941821107167776
/T,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
/U,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/V,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
/W,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
/X,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
/Y,21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
/Z,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
/[,21.470910553583888,38.2099463490856,23.600847442411894,83.28170434508138
;',0.0,19.0,19.0,38.0
";,",0.0,21.470910553583888,21.470910553583888,42.941821107167776
;.,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;/,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;;,0.0,0.0,0.0,0.0
;A,0.0,0.0,0.0,0.0
;B,0.0,34.66987164671943,34.66987164671943,69.33974329343886
;C,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;D,0.0,0.0,0.0,0.0
;E,0.0,19.6468827043885,19.6468827043885,39.293765408777
;F,0.0,0.0,0.0,0.0
;G,0.0,19.0,19.0,38.0
;H,0.0,19.0,19.0,38.0
;I,0.0,19.6468827043885,19.6468827043885,39.293765408777
;J,0.0,0.0,0.0,0.0
;K,0.0,0.0,0.0,0.0
;L,0.0,0.0,0.0,0.0
;M,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;N,0.0,21.02379604162864,21.02379604162864,42.04759208325728
;O,0.0,19.6468827043885,19.6468827043885,39.293765408777
;P,0.0,19.6468827043885,19.6468827043885,39.293765408777
;Q,0.0,19.6468827043885,19.6468827043885,39.293765408777
;R,0.0,19.6468827043885,19.6468827043885,39.293765408777
;S,0.0,0.0,0.0,0.0
;T,0.0,23.600847442411894,23.600847442411894,47.20169488482379
;U,0.0,19.6468827043885,19.6468827043885,39.293765408777
;V,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;W,0.0,19.6468827043885,19.6468827043885,39.293765408777
;X,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;Y,0.0,30.610455730027933,30.610455730027933,61.220911460055866
;Z,0.0,21.470910553583888,21.470910553583888,42.941821107167776
;[,0.0,23.600847442411894,23.600847442411894,47.20169488482379
A',0.0,19.0,19.0,38.0
"A,",0.0,21.470910553583888,21.470910553583888,42.941821107167776
A.,0.0,21.470910553583888,21.470910553583888,42.941821107167776
A/,0.0,21.470910553583888,21.470910553583888,42.941821107167776
A;,0.0,0.0,0.0,0.0
AA,0.0,0.0,0.0,0.0
AB,0.0,34.66987164671943,34.66987164671943,69.33974329343886
AC,0.0,21.470910553583888,21.470910553583888,42.941821107167776
AD,0.0,0.0,0.0,0.0
AE,0.0,19.6468827043885,19.6468827043885,39.293765408777
AF,0.0,0.0,0.0,0.0
AG,0.0,19.0,19.0,38.0
AH,0.0,19.0,19.0,38.0
AI,0.0,19.6468827043885,19.6468827043885,39.293765408777
AJ,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0
AM,0.0,21.470910553583888,21.470910553583888,42.941821107167776
AN,0.0,21.02379604162864,21.02379604162864,42.04759208325728
AO,0.0,19.6468827043885,19.6468827043885,39.293765408777
AP,0.0,19.6468827043885,19.6468827043885,39.293765408777
AQ,0.0,19.6468827043885,19.6468827043885,39.293765408777
AR,0.0,19.6468827043885,19.6468827043885,39.293765408777
AS,0.0,0.0,0.0,0.0
AT,0.0,23.600847442411894,23.600847442411894,47.20169488482379
AU,0.0,19.6468827043885,19.6468827043885,39.293765408777
AV,0.0,21.470910553583888,21.470910553583888,42.941821107167776
AW,0.0,19.6468827043885,19.6468827043885,39.293765408777
AX,0.0,21.470910553583888,21.470910553583888,42.941821107167776
AY,0.0,30.610455730027933,30.610455730027933,61.220911460055866
AZ,0.0,21.470910553583888,21.470910553583888,42.941821107167776
A[,0.0,23.600847442411894,23.600847442411894,47.20169488482379
B',34.66987164671943,19.0,53.66987164671943,107.33974329343886
"B,",34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
B.,34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
B/,34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
B;,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BA,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BB,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BC,34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
BD,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BE,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BF,34.66987164671943,34.66987164671943,0.0,69.33974329343886
BG,34.66987164671943,21.470910553583888,19.0,75.14078220030332
BH,34.66987164671943,19.0,53.66987164671943,107.33974329343886
BI,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BJ,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BK,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BL,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BM,34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
BN,34.66987164671943,21.02379604162864,55.69366768834807,111.38733537669614
BO,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BP,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BQ,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BR,34.66987164671943,50.99019513592785,19.6468827043885,105.30694948703578
BS,34.66987164671943,0.0,34.66987164671943,69.33974329343886
BT,34.66987164671943,40.85339643163099,23.600847442411894,99.1241155207623
BU,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BV,34.66987164671943,19.0,21.470910553583888,75.14078220030332
BW,34.66987164671943,19.6468827043885,54.31675435110793,108.63350870221586
BX,34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
BY,34.66987164671943,30.610455730027933,65.28032737674737,130.56065475349473
BZ,34.66987164671943,21.470910553583888,56.14078220030332,112.28156440060664
B[,34.66987164671943,23.600847442411894,58.27071908913132,116.54143817826264
C',21.470910553583888,19.0,40.47091055358389,80.94182110716778
"C,",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
C.,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
C/,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
C;,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CA,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CB,21.470910553583888,34.66987164671943,56.14078220030332,112.28156440060664
CC,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CD,21.470910553583888,21.470910553583888,0.0,42.941821107167776
CE,21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
CF,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CG,21.470910553583888,19.0,40.47091055358389,80.94182110716778
CH,21.470910553583888,19.0,40.47091055358389,80.94182110716778
CI,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CJ,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CK,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CL,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CM,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
CN,21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
CO,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CP,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CQ,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CR,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CS,21.470910553583888,0.0,21.470910553583888,42.941821107167776
CT,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
CU,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CV,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
CW,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
CX,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
CY,21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
CZ,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
C[,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
D',0.0,19.0,19.0,38.0
"D,",0.0,21.470910553583888,21.470910553583888,42.941821107167776
D.,0.0,21.470910553583888,21.470910553583888,42.941821107167776
D/,0.0,21.470910553583888,21.470910553583888,42.941821107167776
D;,0.0,0.0,0.0,0.0
DA,0.0,0.0,0.0,0.0
DB,0.0,34.66987164671943,34.66987164671943,69.33974329343886
DC,0.0,21.470910553583888,21.470910553583888,42.941821107167776
DD,0.0,0.0,0.0,0.0
DE,0.0,19.6468827043885,19.6468827043885,39.293765408777
DF,0.0,0.0,0.0,0.0
DG,0.0,19.0,19.0,38.0
DH,0.0,19.0,19.0,38.0
DI,0.0,19.6468827043885,19.6468827043885,39.293765408777
DJ,0.0,0.0,0.0,0.0
DK,0.0,0.0,0.0,0.0
DL,0.0,0.0,0.0,0.0
DM,0.0,21.470910553583888,21.470910553583888,42.941821107167776
DN,0.0,21.02379604162864,21.02379604162864,42.04759208325728
DO,0.0,19.6468827043885,19.6468827043885,39.293765408777
DP,0.0,19.6468827043885,19.6468827043885,39.293765408777
DQ,0.0,19.6468827043885,19.6468827043885,39.293765408777
DR,0.0,19.6468827043885,19.6468827043885,39.293765408777
DS,0.0,0.0,0.0,0.0
DT,0.0,23.600847442411894,23.600847442411894,47.20169488482379
DU,0.0,19.6468827043885,19.6468827043885,39.293765408777
DV,0.0,21.470910553583888,21.470910553583888,42.941821107167776
DW,0.0,19.6468827043885,19.6468827043885,39.293765408777
DX,0.0,21.470910553583888,21.470910553583888,42.941821107167776
DY,0.0,30.610455730027933,30.610455730027933,61.220911460055866
DZ,0.0,21.470910553583888,21.470910553583888,42.941821107167776
D[,0.0,23.600847442411894,23.600847442411894,47.20169488482379
E',19.6468827043885,19.0,38.6468827043885,77.293765408777
"E,",19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
E.,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
E/,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
E;,19.6468827043885,0.0,19.6468827043885,39.293765408777
EA,19.6468827043885,0.0,19.6468827043885,39.293765408777
EB,19.6468827043885,34.66987164671943,54.31675435110793,108.63350870221586
EC,19.6468827043885,40.85339643163099,21.470910553583888,81.97118968960338
ED,19.6468827043885,19.6468827043885,0.0,39.293765408777
EE,19.6468827043885,0.0,19.6468827043885,39.293765408777
EF,19.6468827043885,0.0,19.6468827043885,39.293765408777
EG,19.6468827043885,19.0,38.6468827043885,77.293765408777
EH,19.6468827043885,19.0,38.6468827043885,77.293765408777
EI,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
EJ,19.6468827043885,0.0,19.6468827043885,39.293765408777
EK,19.6468827043885,0.0,19.6468827043885,39.293765408777
EL,19.6468827043885,0.0,19.6468827043885,39.293765408777
EM,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
EN,19.6468827043885,21.02379604162864,40.67067874601714,81.34135749203428
EO,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
EP,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
EQ,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
ER,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
ES,19.6468827043885,0.0,19.6468827043885,39.293765408777
ET,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
EU,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
EV,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
EW,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
EX,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
EY,19.6468827043885,30.610455730027933,50.25733843441643,100.51467686883286
EZ,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
E[,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
F',0.0,19.0,19.0,38.0
"F,",0.0,21.470910553583888,21.470910553583888,42.941821107167776
F.,0.0,21.470910553583888,21.470910553583888,42.941821107167776
F/,0.0,21.470910553583888,21.470910553583888,42.941821107167776
F;,0.0,0.0,0.0,0.0
FA,0.0,0.0,0.0,0.0
FB,0.0,34.66987164671943,34.66987164671943,69.33974329343886
FC,0.0,21.470910553583888,21.470910553583888,42.941821107167776
FD,0.0,0.0,0.0,0.0
FE,0.0,19.6468827043885,19.6468827043885,39.293765408777
FF,0.0,0.0,0.0,0.0
FG,0.0,19.0,19.0,38.0
FH,0.0,19.0,19.0,38.0
FI,0.0,19.6468827043885,19.6468827043885,39.293765408777
FJ,0.0,0.0,0.0,0.0
FK,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0
FM,0.0,21.470910553583888,21.470910553583888,42.941821107167776
FN,0.0,21.02379604162864,21.02379604162864,42.04759208325728
FO,0.0,19.6468827043885,19.6468827043885,39.293765408777
FP,0.0,19.6468827043885,19.6468827043885,39.293765408777
FQ,0.0,19.6468827043885,19.6468827043885,39.293765408777
FR,0.0,19.6468827043885,19.6468827043885,39.293765408777
FS,0.0,0.0,0.0,0.0
FT,0.0,23.600847442411894,23.600847442411894,47.20169488482379
FU,0.0,19.6468827043885,19.6468827043885,39.293765408777
FV,0.0,21.470910553583888,21.470910553583888,42.941821107167776
FW,0.0,19.6468827043885,19.6468827043885,39.293765408777
FX,0.0,21.470910553583888,21.470910553583888,42.941821107167776
FY,0.0,30.610455730027933,30.610455730027933,61.220911460055866
