key_pair,distance_setup,distance_interval,distance_return,distance_total
RA,19.6468827043885,0.0,19.6468827043885,39.293765408777
RB,19.6468827043885,50.99019513592785,34.66987164671943,105.30694948703578
RC,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
RD,19.6468827043885,0.0,19.6468827043885,39.293765408777
RE,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RF,19.6468827043885,19.6468827043885,0.0,39.293765408777
RG,19.6468827043885,30.610455730027933,19.0,69.25733843441643
RH,19.6468827043885,19.0,38.6468827043885,77.293765408777
RI,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RJ,19.6468827043885,0.0,19.6468827043885,39.293765408777
RK,19.6468827043885,0.0,19.6468827043885,39.293765408777
RL,19.6468827043885,0.0,19.6468827043885,39.293765408777
RM,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
RN,19.6468827043885,21.02379604162864,40.67067874601714,81.34135749203428
RO,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RP,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RQ,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RR,19.6468827043885,0.0,19.6468827043885,39.293765408777
RS,19.6468827043885,0.0,19.6468827043885,39.293765408777
RT,19.6468827043885,19.0,23.600847442411894,62.24773014680039
RU,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RV,19.6468827043885,40.85339643163099,21.470910553583888,81.97118968960338
RW,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
RX,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
RY,19.6468827043885,30.610455730027933,50.25733843441643,100.51467686883286
RZ,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
R[,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
S',0.0,19.0,19.0,38.0
"S,",0.0,21.470910553583888,21.470910553583888,42.941821107167776
S.,0.0,21.470910553583888,21.470910553583888,42.941821107167776
S/,0.0,21.470910553583888,21.470910553583888,42.941821107167776
S;,0.0,0.0,0.0,0.0
SA,0.0,0.0,0.0,0.0
SB,0.0,34.66987164671943,34.66987164671943,69.33974329343886
SC,0.0,21.470910553583888,21.470910553583888,42.941821107167776
SD,0.0,0.0,0.0,0.0
SE,0.0,19.6468827043885,19.6468827043885,39.293765408777
SF,0.0,0.0,0.0,0.0
SG,0.0,19.0,19.0,38.0
SH,0.0,19.0,19.0,38.0
SI,0.0,19.6468827043885,19.6468827043885,39.293765408777
SJ,0.0,0.0,0.0,0.0
SK,0.0,0.0,0.0,0.0
SL,0.0,0.0,0.0,0.0
SM,0.0,21.470910553583888,21.470910553583888,42.941821107167776
SN,0.0,21.02379604162864,21.02379604162864,42.04759208325728
SO,0.0,19.6468827043885,19.6468827043885,39.293765408777
SP,0.0,19.6468827043885,19.6468827043885,39.293765408777
SQ,0.0,19.6468827043885,19.6468827043885,39.293765408777
SR,0.0,19.6468827043885,19.6468827043885,39.293765408777
SS,0.0,0.0,0.0,0.0
ST,0.0,23.600847442411894,23.600847442411894,47.20169488482379
SU,0.0,19.6468827043885,19.6468827043885,39.293765408777
SV,0.0,21.470910553583888,21.470910553583888,42.941821107167776
SW,0.0,19.6468827043885,19.6468827043885,39.293765408777
SX,0.0,21.470910553583888,21.470910553583888,42.941821107167776
SY,0.0,30.610455730027933,30.610455730027933,61.220911460055866
SZ,0.0,21.470910553583888,21.470910553583888,42.941821107167776
S[,0.0,23.600847442411894,23.600847442411894,47.20169488482379
T',23.600847442411894,19.0,42.60084744241189,85.20169488482378
"T,",23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
T.,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
T/,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
T;,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TA,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TB,23.600847442411894,40.85339643163099,34.66987164671943,99.12411552076232
TC,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
TD,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TE,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TF,23.600847442411894,23.600847442411894,0.0,47.20169488482379
TG,23.600847442411894,19.6468827043885,19.0,62.24773014680039
TH,23.600847442411894,19.0,42.60084744241189,85.20169488482378
TI,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TJ,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TK,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TL,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TM,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
TN,23.600847442411894,21.02379604162864,44.62464348404053,89.24928696808107
TO,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TP,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TQ,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TR,23.600847442411894,19.0,19.6468827043885,62.24773014680039
TS,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TT,23.600847442411894,0.0,23.600847442411894,47.20169488482379
TU,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TV,23.600847442411894,38.2099463490856,21.470910553583888,83.28170434508138
TW,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
TX,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
TY,23.600847442411894,30.610455730027933,54.21130317243983,108.42260634487965
TZ,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
T[,23.600847442411894,23.600847442411894,47.20169488482379,94.40338976964757
U',19.6468827043885,19.0,38.6468827043885,77.293765408777
"U,",19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
U.,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
U/,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
U;,19.6468827043885,0.0,19.6468827043885,39.293765408777
UA,19.6468827043885,0.0,19.6468827043885,39.293765408777
UB,19.6468827043885,34.66987164671943,54.31675435110793,108.63350870221586
UC,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
UD,19.6468827043885,0.0,19.6468827043885,39.293765408777
UE,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
UF,19.6468827043885,0.0,19.6468827043885,39.293765408777
UG,19.6468827043885,19.0,38.6468827043885,77.293765408777
UH,19.6468827043885,23.600847442411894,19.0,62.24773014680039
UI,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
UJ,19.6468827043885,19.6468827043885,0.0,39.293765408777
UK,19.6468827043885,0.0,19.6468827043885,39.293765408777
UL,19.6468827043885,0.0,19.6468827043885,39.293765408777
UM,19.6468827043885,40.85339643163099,21.470910553583888,81.97118968960338
UN,19.6468827043885,38.2099463490856,21.02379604162864,78.88062509510274
UO,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
UP,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
UQ,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
UR,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
US,19.6468827043885,0.0,19.6468827043885,39.293765408777
UT,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
UU,19.6468827043885,0.0,19.6468827043885,39.293765408777
UV,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
UW,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
UX,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
UY,19.6468827043885,19.0,30.610455730027933,69.25733843441644
UZ,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
U[,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
V',21.470910553583888,19.0,40.47091055358389,80.94182110716778
"V,",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
V.,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
V/,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
V;,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VA,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VB,21.470910553583888,19.0,34.66987164671943,75.14078220030332
VC,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
VD,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VE,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VF,21.470910553583888,21.470910553583888,0.0,42.941821107167776
VG,21.470910553583888,21.02379604162864,19.0,61.49470659521253
VH,21.470910553583888,19.0,40.47091055358389,80.94182110716778
VI,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VJ,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VK,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VL,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VM,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
VN,21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
VO,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VP,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VQ,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VR,21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
VS,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VT,21.470910553583888,38.2099463490856,23.600847442411894,83.28170434508138
VU,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VV,21.470910553583888,0.0,21.470910553583888,42.941821107167776
VW,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
VX,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
VY,21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
VZ,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
V[,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
W',19.6468827043885,19.0,38.6468827043885,77.293765408777
"W,",19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
W.,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
W/,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
W;,19.6468827043885,0.0,19.6468827043885,39.293765408777
WA,19.6468827043885,0.0,19.6468827043885,39.293765408777
WB,19.6468827043885,34.66987164671943,54.31675435110793,108.63350870221586
WC,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
WD,19.6468827043885,0.0,19.6468827043885,39.293765408777
WE,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WF,19.6468827043885,0.0,19.6468827043885,39.293765408777
WG,19.6468827043885,19.0,38.6468827043885,77.293765408777
WH,19.6468827043885,19.0,38.6468827043885,77.293765408777
WI,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WJ,19.6468827043885,0.0,19.6468827043885,39.293765408777
WK,19.6468827043885,0.0,19.6468827043885,39.293765408777
WL,19.6468827043885,0.0,19.6468827043885,39.293765408777
WM,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
WN,19.6468827043885,21.02379604162864,40.67067874601714,81.34135749203428
WO,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WP,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WQ,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WR,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WS,19.6468827043885,19.6468827043885,0.0,39.293765408777
WT,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
WU,19.6468827043885,19.6468827043885,39.293765408777,78.587530817554
WV,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
WW,19.6468827043885,0.0,19.6468827043885,39.293765408777
WX,19.6468827043885,40.85339643163099,21.470910553583888,81.97118968960338
WY,19.6468827043885,30.610455730027933,50.25733843441643,100.51467686883286
WZ,19.6468827043885,21.470910553583888,41.11779325797239,82.23558651594477
W[,19.6468827043885,23.600847442411894,43.24773014680039,86.49546029360079
X',21.470910553583888,19.0,40.47091055358389,80.94182110716778
"X,",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
X.,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
X/,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
X;,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XA,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XB,21.470910553583888,34.66987164671943,56.14078220030332,112.28156440060664
XC,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
XD,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XE,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XF,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XG,21.470910553583888,19.0,40.47091055358389,80.94182110716778
XH,21.470910553583888,19.0,40.47091055358389,80.94182110716778
XI,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XJ,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XK,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XL,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XM,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
XN,21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
XO,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XP,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XQ,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XR,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XS,21.470910553583888,21.470910553583888,0.0,42.941821107167776
XT,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
XU,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
XV,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
XW,21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
XX,21.470910553583888,0.0,21.470910553583888,42.941821107167776
XY,21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
XZ,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
X[,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
Y',30.610455730027933,19.0,49.61045573002794,99.22091146005587
"Y,",30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
Y.,30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
Y/,30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
Y;,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YA,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YB,30.610455730027933,34.66987164671943,65.28032737674737,130.56065475349473
YC,30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
YD,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YE,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YF,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YG,30.610455730027933,19.0,49.61045573002794,99.22091146005587
YH,30.610455730027933,19.6468827043885,19.0,69.25733843441643
YI,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YJ,30.610455730027933,30.610455730027933,0.0,61.220911460055866
YK,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YL,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YM,30.610455730027933,50.99019513592785,21.470910553583888,103.07156141953968
YN,30.610455730027933,40.85339643163099,21.02379604162864,92.48764820328756
YO,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YP,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YQ,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YR,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YS,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YT,30.610455730027933,23.600847442411894,54.21130317243983,108.42260634487965
YU,30.610455730027933,19.0,19.6468827043885,69.25733843441644
YV,30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
YW,30.610455730027933,19.6468827043885,50.25733843441643,100.51467686883286
YX,30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
YY,30.610455730027933,0.0,30.610455730027933,61.220911460055866
YZ,30.610455730027933,21.470910553583888,52.08136628361182,104.16273256722364
Y[,30.610455730027933,23.600847442411894,54.21130317243983,108.42260634487965
Z',21.470910553583888,19.0,40.47091055358389,80.94182110716778
"Z,",21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
Z.,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
Z/,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
Z;,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZA,21.470910553583888,21.470910553583888,0.0,42.941821107167776
ZB,21.470910553583888,34.66987164671943,56.14078220030332,112.28156440060664
ZC,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
ZD,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZE,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZF,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZG,21.470910553583888,19.0,40.47091055358389,80.94182110716778
ZH,21.470910553583888,19.0,40.47091055358389,80.94182110716778
ZI,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZJ,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZK,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZL,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZM,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
ZN,21.470910553583888,21.02379604162864,42.49470659521253,84.98941319042505
ZO,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZP,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZQ,21.470910553583888,40.85339643163099,19.6468827043885,81.97118968960338
ZR,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZS,21.470910553583888,0.0,21.470910553583888,42.941821107167776
ZT,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
ZU,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZV,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
ZW,21.470910553583888,19.6468827043885,41.11779325797239,82.23558651594477
ZX,21.470910553583888,21.470910553583888,42.941821107167776,85.88364221433555
ZY,21.470910553583888,30.610455730027933,52.08136628361182,104.16273256722364
ZZ,21.470910553583888,0.0,21.470910553583888,42.941821107167776
Z[,21.470910553583888,23.600847442411894,45.07175799599578,90.14351599199156
[',23.600847442411894,19.6468827043885,19.0,62.24773014680039
"[,",23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[.,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[/,23.600847442411894,38.2099463490856,21.470910553583888,83.28170434508138
[;,23.600847442411894,23.600847442411894,0.0,47.20169488482379
[A,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[B,23.600847442411894,34.66987164671943,58.27071908913132,116.54143817826264
[C,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[D,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[E,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[F,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[G,23.600847442411894,19.0,42.60084744241189,85.20169488482378
[H,23.600847442411894,19.0,42.60084744241189,85.20169488482378
[I,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[J,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[K,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[L,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[M,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[N,23.600847442411894,21.02379604162864,44.62464348404053,89.24928696808107
[O,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[P,23.600847442411894,19.0,19.6468827043885,62.24773014680039
[Q,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[R,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[S,23.600847442411894,0.0,23.600847442411894,47.20169488482379
[T,23.600847442411894,23.600847442411894,47.20169488482379,94.40338976964757
[U,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[V,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[W,23.600847442411894,19.6468827043885,43.24773014680039,86.49546029360079
[X,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[Y,23.600847442411894,30.610455730027933,54.21130317243983,108.42260634487965
[Z,23.600847442411894,21.470910553583888,45.07175799599578,90.14351599199156
[[,23.600847442411894,0.0,23.600847442411894,47.20169488482379
